CampusKey,Timestamp,ApparentTemperature,AirTemperature,DewPointTemperature,RelativeHumidity,WindSpeed,WindDirection
1,2021-03-02 18:30:00,11.90666667,16.58,5.413333333,47.66666667,18.5,204.3333333
1,2021-03-02 18:45:00,11.34,15.41333333,5.873333333,52.93333333,16.06,197.8
1,2021-03-02 19:00:00,11.44666667,15.37333333,6.066666667000001,53.86666667,15.54,191.7333333
1,2021-03-02 19:15:00,10.82666667,15.08666667,5.92,54.2,17.04,194.6666667
1,2021-03-02 19:30:00,10.75333333,14.78666667,6.06,55.8,16.02,199.1333333
1,2021-03-02 19:45:00,11.46666667,14.77333333,6.3666666670000005,57.06666667,12.76,190.6
1,2021-03-02 20:00:00,10.83333333,14.71333333,6.653333333,58.46666667,15.92,189.8
1,2021-03-02 20:15:00,11.05333333,14.71333333,6.606666667000001,58.26666667,14.8,188.7333333
1,2021-03-02 20:30:00,10.89333333,14.71333333,6.313333332999999,57.0,15.28,186.5333333
1,2021-03-02 20:45:00,10.72666667,14.62666667,6.306666667000001,57.4,15.64,175.7333333
1,2021-03-02 21:00:00,10.98,14.51333333,6.313333332999999,58.0,13.84,177.2666667
1,2021-03-02 21:15:00,11.66666667,14.58,6.293333333,57.6,10.48,168.6
1,2021-03-02 21:30:00,11.74,14.39333333,6.093333333,57.33333333,8.893333333,151.4
1,2021-03-02 21:45:00,11.65333333,14.26666667,6.233333332999999,58.33333333,8.893333333,162.1333333
1,2021-03-02 22:00:00,11.78,14.11333333,6.173333333,58.8,7.373333333,160.4666667
1,2021-03-02 22:15:00,11.48,13.98,6.08,59.0,8.173333332999999,152.2666667
1,2021-03-02 22:30:00,11.37333333,13.90666667,6.286666667,59.93333333,8.72,161.8
1,2021-03-02 22:45:00,11.65333333,13.82666667,6.333333333,60.53333333,6.84,156.06666669999996
1,2021-03-02 23:00:00,11.40666667,13.84666667,6.38,60.66666667,8.146666667,161.2666667
1,2021-03-02 23:15:00,11.54666667,13.82666667,6.413333333,60.93333333,7.4,159.4666667
1,2021-03-02 23:30:00,11.74,13.79333333,6.3666666670000005,60.86666667,6.333333333,155.0
1,2021-03-02 23:45:00,11.66666667,13.76666667,6.233333332999999,60.33333333,6.28,153.93333330000004
1,2021-03-03 00:00:00,11.24666667,13.78666667,5.966666667,59.26666667,8.36,222.5333333
1,2021-03-03 00:15:00,11.28,13.8,5.806666667000001,58.53333333,8.026666667,230.7333333
1,2021-03-03 00:30:00,11.21333333,13.79333333,5.8,58.53333333,8.24,232.2666667
1,2021-03-03 00:45:00,11.14666667,13.8,5.66,57.86666667,8.48,233.2666667
1,2021-03-03 01:00:00,11.38666667,13.8,5.56,57.53333333,7.346666667,228.4
1,2021-03-03 01:15:00,11.12666667,13.79333333,5.453333333,57.2,8.386666667,228.6666667
1,2021-03-03 01:30:00,11.36,13.8,5.4,57.0,7.373333333,229.6666667
1,2021-03-03 01:45:00,11.41333333,13.78,5.42,57.13333333,6.813333332999999,228.9333333
1,2021-03-03 02:00:00,11.16,13.78666667,5.753333333,58.33333333,8.533333333,221.4666667
1,2021-03-03 02:15:00,11.19333333,13.8,6.473333332999999,61.13333333,9.133333333,221.3333333
1,2021-03-03 02:30:00,11.52,13.77333333,6.94,63.33333333,7.906666667,219.2666667
1,2021-03-03 02:45:00,11.42666667,13.7,7.0,64.0,8.146666667,225.2
1,2021-03-03 03:00:00,11.38666667,13.7,7.146666667000001,64.73333333,8.506666667000001,220.9333333
1,2021-03-03 03:15:00,11.57333333,13.7,7.173333333,64.86666667,7.64,222.2
1,2021-03-03 03:30:00,11.53333333,13.7,7.026666667000001,64.13333333,7.733333332999999,227.6
1,2021-03-03 03:45:00,11.68,13.73333333,7.006666667,63.86666667,6.96,222.8
1,2021-03-03 04:00:00,11.36666667,13.7,7.0,64.0,8.36,222.6666667
1,2021-03-03 04:15:00,11.68666667,13.7,6.973333332999999,63.86666667,6.813333332999999,214.9333333
1,2021-03-03 04:30:00,11.69333333,13.68666667,6.786666667,63.0,6.453333333,217.4666667
1,2021-03-03 04:45:00,11.61333333,13.69333333,6.7,62.53333333,6.693333332999999,223.2666667
1,2021-03-03 05:00:00,11.61333333,13.68,6.52,61.8,6.36,224.1333333
1,2021-03-03 05:15:00,11.68,13.58666667,6.3266666670000005,61.46666667,5.413333333,223.0666667
1,2021-03-03 05:30:00,11.30666667,13.6,6.106666667000001,60.53333333,7.08,235.4666667
1,2021-03-03 05:45:00,10.98666667,13.68,5.806666667000001,59.06666667,8.986666667,242.5333333
1,2021-03-03 06:00:00,11.95333333,13.63333333,5.853333332999999,59.4,3.626666667,222.2666667
1,2021-03-03 06:15:00,11.7,13.60666667,5.966666667,59.86666667,5.08,235.0
1,2021-03-03 06:30:00,11.46666667,13.66,6.22,60.8,6.84,233.9333333
1,2021-03-03 06:45:00,11.36666667,13.7,6.613333333,62.13333333,7.933333332999999,235.2666667
1,2021-03-03 07:00:00,11.78,13.7,7.12,64.6,6.666666667,224.4666667
1,2021-03-03 07:15:00,12.16,13.7,7.5,66.0,4.973333333,218.6666667
1,2021-03-03 07:30:00,11.98,13.80666667,7.506666667,65.66666667,6.546666667,226.3333333
1,2021-03-03 07:45:00,11.59333333,13.9,7.42,65.06666667,8.746666667000001,232.3333333
1,2021-03-03 08:00:00,11.59333333,13.93333333,7.3,64.33333333,9.013333333,231.0
1,2021-03-03 08:15:00,11.66,14.0,7.46,64.73333333,8.893333333,231.4666667
1,2021-03-03 08:30:00,11.32666667,13.99333333,7.86,66.4,11.32,242.0666667
1,2021-03-03 08:45:00,11.40666667,14.12,8.293333333,67.86666667,11.88666667,235.9333333
1,2021-03-03 09:00:00,11.94,14.36,8.733333333,68.86666667,10.84,237.3333333
1,2021-03-03 09:15:00,12.76666667,14.77333333,8.4,65.6,8.413333332999999,219.0
1,2021-03-03 09:30:00,13.07333333,15.22,8.366666667,63.73333333,9.253333332999999,213.7333333
1,2021-03-03 09:45:00,12.86,15.45333333,8.24,62.06666667,11.32,222.2666667
1,2021-03-03 10:00:00,13.19333333,15.36666667,8.473333333,63.53333333,9.68,201.8
1,2021-03-03 10:15:00,13.36666667,15.93333333,7.553333332999999,57.6,10.30666667,227.2
1,2021-03-03 10:30:00,12.85333333,16.24666667,6.953333333,54.06666667,13.72,234.8666667
1,2021-03-03 10:45:00,12.06,15.68,7.273333332999999,57.26666667,15.34,240.9333333
1,2021-03-03 11:00:00,12.94666667,16.02666667,7.1,55.4,12.52,239.5333333
1,2021-03-03 11:15:00,12.88666667,16.52666667,6.393333332999999,51.2,14.46,238.6666667
1,2021-03-03 11:30:00,13.88,16.86666667,6.053333332999999,48.93333333,10.57333333,240.0666667
1,2021-03-03 11:45:00,12.93333333,16.73333333,6.173333333,49.73333333,15.06,250.3333333
1,2021-03-03 12:00:00,12.9,16.59333333,6.36,50.86666667,14.46,253.4666667
1,2021-03-03 12:15:00,13.2,16.96666667,5.98,48.33333333,14.6,257.0
1,2021-03-03 12:30:00,13.42666667,17.42666667,6.146666667000001,47.46666667,16.26,252.4666667
1,2021-03-03 12:45:00,14.36,18.06666667,6.153333333,45.6,14.46,247.7333333
1,2021-03-03 13:00:00,14.00666667,17.78,6.433333332999999,47.33333333,15.16,210.4666667
1,2021-03-03 13:15:00,14.14,18.01333333,6.686666667000001,47.46666667,15.96,196.4
1,2021-03-03 13:30:00,14.00666667,17.84666667,7.093333333,49.33333333,16.52,197.3333333
1,2021-03-03 13:45:00,13.62,17.52,7.253333333,50.86666667,16.78,192.2
1,2021-03-03 14:00:00,13.36,17.20666667,7.286666667,52.0,16.76,192.5333333
1,2021-03-03 14:15:00,13.16,17.17333333,7.206666667,51.8,17.24,177.66666669999995
1,2021-03-03 14:30:00,13.57333333,17.25333333,7.466666667,52.53333333,15.88,197.8
1,2021-03-03 14:45:00,13.56,17.0,7.38,53.06666667,14.58,198.0
1,2021-03-03 15:00:00,14.04,17.46,7.206666667,50.93333333,14.1,180.8
1,2021-03-03 15:15:00,14.18666667,17.18666667,6.886666667,50.66666667,11.68,188.4
1,2021-03-03 15:30:00,13.36,17.25333333,7.013333332999999,50.86666667,16.34,201.2
1,2021-03-03 15:45:00,13.08666667,17.10666667,6.846666667,50.8,16.9,195.4
1,2021-03-03 16:00:00,13.04,17.17333333,7.78,54.0,18.52,200.3333333
1,2021-03-03 16:15:00,12.36,16.37333333,8.26,58.66666667,18.6,196.6
1,2021-03-03 16:30:00,13.0,16.59333333,7.613333333,55.4,15.78,206.7333333
1,2021-03-03 16:45:00,13.46,16.88666667,7.333333333,53.26666667,14.44,194.4666667
1,2021-03-03 17:00:00,14.12666667,17.62666667,7.193333332999999,50.33333333,14.44,210.9333333
1,2021-03-03 17:15:00,12.98,17.02,6.893333332999999,51.26666667,17.04,191.2666667
1,2021-03-03 17:30:00,13.16,17.05333333,8.386666667,56.66666667,18.08,199.6
1,2021-03-03 17:45:00,11.98,16.64666667,7.56,55.0,21.02,188.6
1,2021-03-03 18:00:00,12.58666667,16.7,7.466666667,54.46666667,17.76,189.4666667
1,2021-03-03 18:15:00,12.29333333,16.6,7.626666667,55.4,19.24,182.0666667
1,2021-03-03 18:30:00,12.18,16.38,7.313333332999999,54.93333333,18.34,174.6
1,2021-03-03 18:45:00,12.54,16.42666667,6.8266666670000005,53.0,16.18,176.8666667
1,2021-03-03 19:00:00,12.49333333,16.08666667,6.573333333,53.26666667,14.34,172.2666667
1,2021-03-03 19:15:00,12.02,15.48666667,6.466666667,54.93333333,13.6,170.5333333
1,2021-03-03 19:30:00,12.09333333,15.24,6.54,56.0,11.8,179.1333333
1,2021-03-03 19:45:00,11.60666667,14.84,6.12,55.8,12.04,174.2666667
1,2021-03-03 20:00:00,11.63333333,14.61333333,6.173333333,56.93333333,10.96,169.4
1,2021-03-03 20:15:00,11.42,14.41333333,6.506666667,59.06666667,11.2,172.4666667
1,2021-03-03 20:30:00,11.49333333,14.04,6.78,61.66666667,9.16,174.7333333
1,2021-03-03 20:45:00,11.36,13.82666667,7.386666667,65.06666667,9.52,174.2666667
1,2021-03-03 21:00:00,11.49333333,13.9,7.846666667,66.73333333,9.64,171.0
1,2021-03-03 21:15:00,11.84,14.17333333,8.173333332999999,67.0,9.64,174.0
1,2021-03-03 21:30:00,12.20666667,14.22666667,8.266666667,67.2,8.36,164.4666667
1,2021-03-03 21:45:00,12.45333333,14.00666667,8.246666667000001,68.2,5.8666666670000005,160.4
1,2021-03-03 22:00:00,13.02666667,14.01333333,8.306666667,68.46666667,3.146666667,163.66666669999995
1,2021-03-03 22:15:00,13.24,14.04,8.426666667000001,68.93333333,2.186666667,144.4
1,2021-03-03 22:30:00,13.48666667,14.08,8.333333332999999,68.26666667,0.84,164.4
1,2021-03-03 22:45:00,13.18666667,13.94666667,8.28,68.66666667,1.92,183.5333333
1,2021-03-03 23:00:00,13.45333333,13.88,8.28,69.0,0.0,191.0666667
1,2021-03-03 23:15:00,13.4,13.8,8.2,69.0,0.0,189.0
1,2021-03-03 23:30:00,13.38,13.78,8.26,69.4,0.0,189.0
1,2021-03-03 23:45:00,13.28666667,13.68666667,8.286666667,70.0,0.0,189.0
1,2021-03-04 00:00:00,13.33333333,13.67333333,8.46,70.93333333,0.0,198.1333333
1,2021-03-04 00:15:00,13.3,13.7,8.3,70.0,0.0,199.0
1,2021-03-04 00:30:00,13.02666667,13.74,8.353333333,70.06666667,1.613333333,196.0
1,2021-03-04 00:45:00,12.94,13.56,8.813333333,72.93333333,1.8,185.4
1,2021-03-04 01:00:00,13.14,13.42,9.466666667,76.86666667,0.84,197.5333333
1,2021-03-04 01:15:00,12.34666667,13.62,9.593333333,76.53333333,6.133333333,244.2
1,2021-03-04 01:30:00,12.18,13.7,9.48,75.4,7.2,249.0
1,2021-03-04 01:45:00,11.87333333,13.68666667,9.266666667,74.4,8.386666667,262.2666667
1,2021-03-04 02:00:00,11.54,13.50666667,8.886666667,73.4,8.626666667,271.1333333
1,2021-03-04 02:15:00,11.18,13.31333333,8.613333333,73.0,9.253333332999999,265.2666667
1,2021-03-04 02:30:00,11.72666667,13.3,8.6,73.0,6.4,258.6
1,2021-03-04 02:45:00,11.88,13.3,8.706666667,73.53333333,5.8,263.2
1,2021-03-04 03:00:00,11.72666667,13.3,8.8,74.0,6.84,258.8
1,2021-03-04 03:15:00,12.54,13.3,8.786666667,73.93333333,2.426666667,263.6
1,2021-03-04 03:30:00,12.34,13.3,8.573333332999999,72.86666667,3.133333333,268.0666667
1,2021-03-04 03:45:00,11.37333333,13.21333333,8.313333333,72.0,7.346666667,274.9333333
1,2021-03-04 04:00:00,11.76666667,13.2,8.3,72.0,5.12,275.0666667
1,2021-03-04 04:15:00,11.30666667,13.2,8.22,71.6,7.52,257.4666667
1,2021-03-04 04:30:00,11.12666667,13.22,8.146666667,71.13333333,8.386666667,258.4
1,2021-03-04 04:45:00,11.08,13.35333333,7.986666667000001,69.93333333,9.253333332999999,267.1333333
1,2021-03-04 05:00:00,11.18,13.46,7.873333333,69.06666667,9.16,274.2
1,2021-03-04 05:15:00,11.17333333,13.56666667,7.913333333,68.73333333,9.88,273.1333333
1,2021-03-04 05:30:00,11.31333333,13.6,7.826666667,68.13333333,9.013333333,271.7333333
1,2021-03-04 05:45:00,11.51333333,13.67333333,7.873333333,68.0,8.533333333,270.8
1,2021-03-04 06:00:00,11.39333333,13.72,7.813333332999999,67.46666667,9.373333333,270.3333333
1,2021-03-04 06:15:00,11.24666667,13.79333333,7.586666667,66.0,10.24,269.3333333
1,2021-03-04 06:30:00,11.09333333,13.88,7.4,65.06666667,11.44,264.7333333
1,2021-03-04 06:45:00,10.96,13.9,7.386666667,64.93333333,12.04,263.4
1,2021-03-04 07:00:00,11.04666667,13.90666667,7.38,64.86666667,11.56,270.9333333
1,2021-03-04 07:15:00,11.28666667,13.93333333,7.353333332999999,64.6,10.48,272.0666667
1,2021-03-04 07:30:00,11.42,14.0,7.393333332999999,64.46666667,10.24,277.2666667
1,2021-03-04 07:45:00,11.54666667,14.08,7.54,64.8,10.12,274.9333333
1,2021-03-04 08:00:00,11.70666667,14.25333333,7.673333332999999,64.6,10.36,268.3333333
1,2021-03-04 08:15:00,11.79333333,14.42666667,7.78,64.26666667,10.84,272.6
1,2021-03-04 08:30:00,11.70666667,14.64666667,7.946666667000001,64.0,12.88,275.6
1,2021-03-04 08:45:00,11.40666667,14.92666667,7.986666667000001,63.2,15.64,266.4
1,2021-03-04 09:00:00,11.78,15.11333333,7.993333333,62.4,14.58,271.9333333
1,2021-03-04 09:15:00,11.51333333,15.24,8.04,62.0,16.74,264.0
1,2021-03-04 09:30:00,11.77333333,15.32,8.126666667,62.06666667,15.8,268.7333333
1,2021-03-04 09:45:00,11.98666667,15.40666667,8.273333333,62.33333333,15.52,263.53333330000004
1,2021-03-04 10:00:00,12.00666667,15.39333333,8.406666667,63.06666667,15.44,258.7333333
1,2021-03-04 10:15:00,12.08666667,15.52666667,8.486666667,62.8,15.9,263.8666667
1,2021-03-04 10:30:00,12.58666667,15.54,8.526666667,62.93333333,13.48,253.0
1,2021-03-04 10:45:00,12.69333333,15.61333333,8.626666667,63.06666667,13.36,258.6
1,2021-03-04 11:00:00,13.14666667,15.88,8.673333332999999,62.2,12.4,248.0666667
1,2021-03-04 11:15:00,13.22,15.96666667,8.606666667,61.66666667,12.52,260.53333330000004
1,2021-03-04 11:30:00,13.84,16.22,9.053333333,62.46666667,11.08,237.2666667
1,2021-03-04 11:45:00,13.51333333,16.34,9.126666667,62.33333333,13.6,243.4666667
1,2021-03-04 12:00:00,14.66,16.79333333,9.373333333,61.6,10.24,253.7333333
1,2021-03-04 12:15:00,14.66666667,17.11333333,9.306666667,60.0,11.8,273.53333330000004
1,2021-03-04 12:30:00,14.46666667,17.08,9.346666667000001,60.33333333,13.0,262.4
1,2021-03-04 12:45:00,14.98666667,17.18666667,9.493333332999999,60.53333333,10.81333333,265.0666667
1,2021-03-04 13:00:00,15.44666667,17.42666667,9.82,60.93333333,10.04,240.8
1,2021-03-04 13:15:00,15.56666667,17.51333333,10.01333333,61.33333333,10.24,230.2666667
1,2021-03-04 13:30:00,15.95333333,17.81333333,10.05333333,60.4,10.0,243.8666667
1,2021-03-04 13:45:00,16.7,18.33333333,10.14666667,58.8,8.866666667,258.2666667
1,2021-03-04 14:00:00,16.98,18.56,10.10666667,57.86666667,8.533333333,246.2666667
1,2021-03-04 14:15:00,17.43333333,18.84666667,10.18666667,57.13333333,7.733333332999999,259.0
1,2021-03-04 14:30:00,17.03333333,19.04666667,10.32,56.93333333,11.2,233.4
1,2021-03-04 14:45:00,17.22,19.06,10.65333333,58.13333333,10.57333333,229.4
1,2021-03-04 15:00:00,16.98,19.31333333,10.86,58.13333333,13.6,231.5333333
1,2021-03-04 15:15:00,17.60666667,19.48,11.16,58.6,11.56,246.2
1,2021-03-04 15:30:00,17.82,19.72666667,11.16,57.73333333,11.92,241.2
1,2021-03-04 15:45:00,17.64,19.77333333,11.04666667,57.2,12.76,253.2
1,2021-03-04 16:00:00,18.19333333,20.19333333,11.22,56.33333333,12.4,267.3333333
1,2021-03-04 16:15:00,18.55333333,20.17333333,11.24,56.46666667,10.36,246.8666667
1,2021-03-04 16:30:00,18.46,19.98666667,11.46,57.93333333,10.0,234.6
1,2021-03-04 16:45:00,18.15333333,19.88,11.54666667,58.6,11.32,231.9333333
1,2021-03-04 17:00:00,18.44,19.92,11.70666667,59.06666667,10.36,229.4
1,2021-03-04 17:15:00,18.07333333,19.82666667,11.84666667,60.06666667,11.92,235.4666667
1,2021-03-04 17:30:00,18.61333333,20.23333333,11.97333333,59.0,11.32,244.1333333
1,2021-03-04 17:45:00,18.09333333,20.35333333,11.81333333,57.93333333,14.48,237.3333333
1,2021-03-04 18:00:00,17.70666667,20.09333333,11.93333333,59.46666667,15.52,235.8
1,2021-03-04 18:15:00,17.57333333,19.96666667,11.93333333,59.86666667,15.4,233.8
1,2021-03-04 18:30:00,17.68,19.77333333,12.16,61.46666667,14.46,238.8
1,2021-03-04 18:45:00,17.95333333,19.67333333,12.47333333,63.0,12.76,240.4
1,2021-03-04 19:00:00,17.70666667,19.55333333,12.21333333,62.53333333,13.12,243.7333333
1,2021-03-04 19:15:00,17.39333333,19.31333333,12.31333333,63.86666667,13.48,240.2
1,2021-03-04 19:30:00,17.68666667,19.17333333,12.5,65.13333333,11.56,243.9333333
1,2021-03-04 19:45:00,17.24,19.07333333,12.42666667,65.26666667,13.36,243.8
1,2021-03-04 20:00:00,17.1,18.96666667,12.24,65.0,13.0,250.9333333
1,2021-03-04 20:15:00,16.62666667,18.66666667,12.32666667,66.53333333,14.08,248.2
1,2021-03-04 20:30:00,15.77333333,18.48666667,12.35333333,67.33333333,17.64,258.0666667
1,2021-03-04 20:45:00,15.15333333,18.03333333,12.32666667,69.26666667,18.46,253.9333333
1,2021-03-04 21:00:00,14.24,17.80666667,12.52,71.06666667,22.34,258.6666667
1,2021-03-04 21:15:00,14.73333333,17.54666667,12.59333333,72.73333333,18.62,256.9333333
1,2021-03-04 21:30:00,14.19333333,17.43333333,12.56,73.13333333,20.72,259.9333333
1,2021-03-04 21:45:00,14.69333333,17.4,12.7,74.0,18.32,261.8
1,2021-03-04 22:00:00,13.39333333,17.32,12.63333333,74.06666667,24.24,263.6666667
1,2021-03-04 22:15:00,14.33333333,17.2,12.7,75.0,19.18,261.1333333
1,2021-03-04 22:30:00,14.45333333,17.13333333,12.86,76.13333333,18.48,268.9333333
1,2021-03-04 22:45:00,14.14666667,16.94666667,13.11333333,78.33333333,19.38,268.6
1,2021-03-04 23:00:00,14.4,16.75333333,13.4,80.73333333,17.5,264.7333333
1,2021-03-04 23:15:00,13.96,16.68,13.71333333,82.66666667,19.94,260.6666667
1,2021-03-04 23:30:00,14.71333333,16.54,14.01333333,84.86666667,15.78,258.8666667
1,2021-03-04 23:45:00,13.98666667,16.42,14.32,87.33333333,19.56,258.3333333
1,2021-03-05 00:00:00,14.23333333,15.73333333,15.21333333,96.86666667,16.36,251.4
1,2021-03-05 00:15:00,13.51333333,15.14666667,15.14666667,100.0,17.0,250.0666667
1,2021-03-05 00:30:00,14.0,15.06,15.06,100.0,13.96,250.7333333
1,2021-03-05 00:45:00,14.68666667,15.17333333,15.17333333,100.0,11.2,243.2
1,2021-03-05 01:00:00,14.36,15.05333333,15.05333333,100.0,12.04,240.4666667
1,2021-03-05 01:15:00,14.03333333,14.91333333,14.9,99.93333333,12.76,245.6666667
1,2021-03-05 01:30:00,13.17333333,14.96,13.97333333,93.86666667,16.02,243.1333333
1,2021-03-05 01:45:00,12.8,15.00666667,13.09333333,88.33333333,16.3,240.7333333
1,2021-03-05 02:00:00,12.90666667,15.04666667,12.6,85.26666667,15.16,244.3333333
1,2021-03-05 02:15:00,12.81333333,14.98,12.61333333,85.66666667,15.3,238.6
1,2021-03-05 02:30:00,13.2,14.78,12.7,87.4,12.52,241.0666667
1,2021-03-05 02:45:00,12.79333333,14.78666667,12.58666667,86.6,14.32,243.8666667
1,2021-03-05 03:00:00,12.88666667,14.49333333,13.21333333,92.06666667,13.36,235.3333333
1,2021-03-05 03:15:00,11.46,14.48,11.74,83.6,18.26,237.4666667
1,2021-03-05 03:30:00,12.00666667,14.4,11.06666667,80.33333333,13.72,241.6
1,2021-03-05 03:45:00,12.08666667,14.40666667,10.58,77.86666667,12.88,247.7333333
1,2021-03-05 04:00:00,11.60666667,14.3,9.513333333,73.06666667,13.48,257.53333330000004
1,2021-03-05 04:15:00,11.6,14.34666667,9.306666667,71.8,13.48,254.9333333
1,2021-03-05 04:30:00,11.35333333,14.43333333,9.246666667000001,71.06666667,15.3,250.0
1,2021-03-05 04:45:00,11.65333333,14.42666667,9.093333333,70.33333333,13.36,248.3333333
1,2021-03-05 05:00:00,11.40666667,14.5,9.353333333,71.26666667,15.4,245.6
1,2021-03-05 05:15:00,12.66,14.21333333,10.63333333,79.13333333,9.106666667,224.2666667
1,2021-03-05 05:30:00,12.19333333,13.80666667,11.59333333,86.46666667,10.84,229.9333333
1,2021-03-05 05:45:00,12.23333333,13.88,11.48666667,85.53333333,10.84,235.6
1,2021-03-05 06:00:00,13.22,13.88,11.43333333,85.26666667,5.64,227.6666667
1,2021-03-05 06:15:00,11.46666667,14.03333333,10.35333333,78.66666667,13.96,231.0666667
1,2021-03-05 06:30:00,11.04666667,14.19333333,9.02,71.13333333,15.16,229.0666667
1,2021-03-05 06:45:00,10.58,14.10666667,7.846666667,65.93333333,15.54,232.5333333
1,2021-03-05 07:00:00,10.3,13.99333333,6.973333332999999,62.66666667,15.08,237.2
1,2021-03-05 07:15:00,11.37333333,14.01333333,7.066666667000001,62.93333333,10.0,236.1333333
1,2021-03-05 07:30:00,11.75333333,14.04,7.046666667,62.73333333,8.173333332999999,233.0666667
1,2021-03-05 07:45:00,11.76666667,14.13333333,7.24,63.06666667,8.893333333,232.8666667
1,2021-03-05 08:00:00,11.84666667,14.27333333,7.653333333,64.4,9.76,230.6
1,2021-03-05 08:15:00,12.44,14.33333333,7.953333333,65.6,7.32,223.4666667
1,2021-03-05 08:30:00,12.22,14.56,7.706666667,63.46666667,9.493333332999999,225.4666667
1,2021-03-05 08:45:00,12.04,14.71333333,7.226666667000001,60.8,10.36,225.6
1,2021-03-05 09:00:00,12.36,15.00666667,7.393333332999999,60.33333333,10.09333333,227.1333333
1,2021-03-05 09:15:00,12.19333333,15.14,7.786666667,61.53333333,12.52,226.4
1,2021-03-05 09:30:00,11.60666667,15.11333333,7.913333333,62.06666667,15.54,230.4666667
1,2021-03-05 09:45:00,11.16666667,14.6,8.58,67.13333333,16.02,222.9333333
1,2021-03-05 10:00:00,11.76,14.86,8.56,66.0,14.08,223.8666667
1,2021-03-05 10:15:00,11.72,14.98,8.446666667,64.93333333,14.94,229.6
1,2021-03-05 10:30:00,11.86,15.19333333,7.92,61.86666667,14.68,235.9333333
1,2021-03-05 10:45:00,11.55333333,15.30666667,7.646666667000001,60.2,16.52,233.8
1,2021-03-05 11:00:00,12.18,15.38,7.513333332999999,59.4,13.24,225.8
1,2021-03-05 11:15:00,12.30666667,15.91333333,7.44,57.2,15.5,236.9333333
1,2021-03-05 11:30:00,12.78666667,16.27333333,7.146666667000001,54.66666667,14.34,226.3333333
1,2021-03-05 11:45:00,12.14666667,16.41333333,6.72,52.66666667,18.0,231.8666667
1,2021-03-05 12:00:00,12.14,16.32,7.226666667000001,54.8,18.16,234.1333333
1,2021-03-05 12:15:00,12.92666667,16.80666667,6.993333333,52.33333333,16.3,227.2666667
1,2021-03-05 12:30:00,12.56666667,17.04,6.893333332999999,51.2,19.4,235.7333333
1,2021-03-05 12:45:00,13.96,17.6,7.22,50.46666667,15.42,228.0
1,2021-03-05 13:00:00,13.77333333,17.35333333,6.653333333,49.33333333,14.7,226.1333333
1,2021-03-05 13:15:00,12.88,17.12,7.253333333,52.2,18.5,246.4666667
1,2021-03-05 13:30:00,12.94666667,17.04,7.94,55.0,18.3,249.6
1,2021-03-05 13:45:00,12.94,17.01333333,7.88,54.86666667,18.38,248.2
1,2021-03-05 14:00:00,12.03333333,16.46666667,7.946666667000001,57.06666667,20.48,240.0
1,2021-03-05 14:15:00,12.67333333,16.87333333,7.746666667,54.86666667,18.9,245.3333333
1,2021-03-05 14:30:00,12.36,17.24666667,7.32,52.0,22.24,237.6666667
1,2021-03-05 14:45:00,11.86666667,17.18666667,7.093333333,51.4,23.82,241.6
1,2021-03-05 15:00:00,13.25333333,17.45333333,7.613333333,52.46666667,18.66,243.7333333
1,2021-03-05 15:15:00,13.34,17.50666667,7.68,52.46666667,18.64,240.2
1,2021-03-05 15:30:00,13.5,17.51333333,7.333333333,51.2,17.5,247.3333333
1,2021-03-05 15:45:00,13.01333333,17.61333333,7.013333332999999,49.73333333,20.02,240.1333333
1,2021-03-05 16:00:00,12.64,17.2,6.98,50.93333333,20.02,238.8
1,2021-03-05 16:15:00,13.01333333,17.38666667,7.006666667,50.46666667,18.88,238.4666667
1,2021-03-05 16:30:00,12.26666667,17.06,7.02,51.53333333,21.16,237.6666667
1,2021-03-05 16:45:00,12.58,17.00666667,6.846666667,51.13333333,19.0,242.9333333
1,2021-03-05 17:00:00,12.90666667,17.22666667,6.793333333,50.26666667,18.26,243.2666667
1,2021-03-05 17:15:00,11.75333333,16.48,7.04,53.66666667,20.74,239.2666667
1,2021-03-05 17:30:00,11.82666667,16.00666667,7.56,57.26666667,18.48,242.7333333
1,2021-03-05 17:45:00,11.83333333,16.18,7.52,56.46666667,19.36,246.4
1,2021-03-05 18:00:00,11.8,15.91333333,7.246666667,56.4,17.74,243.6
1,2021-03-05 18:15:00,11.96666667,15.96666667,7.113333333,55.73333333,17.16,240.1333333
1,2021-03-05 18:30:00,11.51333333,15.75333333,6.98,55.93333333,18.02,241.2
1,2021-03-05 18:45:00,11.82666667,15.73333333,6.613333333,54.6,16.06,239.8666667
1,2021-03-05 19:00:00,12.13333333,15.53333333,7.08,57.13333333,13.96,240.6666667
1,2021-03-05 19:15:00,11.88666667,15.34,7.64,60.0,14.92,238.3333333
1,2021-03-05 19:30:00,11.44666667,15.3,6.986666667000001,57.66666667,16.04,236.8
1,2021-03-05 19:45:00,11.74,15.23333333,6.613333333,56.4,13.96,234.0
1,2021-03-05 20:00:00,11.53333333,15.16666667,6.633333333,56.73333333,14.68,228.8
1,2021-03-05 20:15:00,11.6,15.18666667,6.753333333,57.2,14.68,231.2666667
1,2021-03-05 20:30:00,11.62666667,15.08666667,6.633333333,56.86666667,13.96,230.6666667
1,2021-03-05 20:45:00,11.90666667,15.1,6.946666667000001,58.06666667,12.76,232.6
1,2021-03-05 21:00:00,11.62666667,15.11333333,7.773333332999999,61.53333333,15.64,233.6666667
